code,year,fertility
TJK,1922,5.87
TJK,1923,5.87
TJK,1924,5.87
TJK,1925,5.87
TJK,1926,5.87
TJK,1927,5.87
TJK,1928,5.87
TJK,1929,5.87
TJK,1930,5.87
TJK,1931,5.87
TJK,1932,5.87
TJK,1933,5.87
TJK,1934,5.87
TJK,1935,5.87
TJK,1936,5.87
TJK,1937,5.87
TJK,1938,5.87
TJK,1939,5.87
TJK,1940,5.87
TJK,1941,5.87
TJK,1942,5.87
TJK,1943,5.87
TJK,1944,5.87
TJK,1945,5.87
TJK,1946,5.87
TJK,1947,5.87
TJK,1948,5.87
TJK,1949,5.87
TJK,1950,5.87
TJK,1951,5.91
TJK,1952,5.97
TJK,1953,6.03
TJK,1954,6.08
TJK,1955,6.12
TJK,1956,6.15
TJK,1957,6.17
TJK,1958,6.19
TJK,1959,6.21
TJK,1960,6.24
TJK,1961,6.27
TJK,1962,6.31
TJK,1963,6.37
TJK,1964,6.43
TJK,1965,6.51
TJK,1966,6.6
TJK,1967,6.69
TJK,1968,6.78
TJK,1969,6.84
TJK,1970,6.88
TJK,1971,6.87
TJK,1972,6.81
TJK,1973,6.71
TJK,1974,6.57
TJK,1975,6.4
TJK,1976,6.22
TJK,1977,6.04
TJK,1978,5.89
TJK,1979,5.76
TJK,1980,5.66
TJK,1981,5.6
TJK,1982,5.56
TJK,1983,5.53
TJK,1984,5.51
TJK,1985,5.49
TJK,1986,5.45
TJK,1987,5.41
TJK,1988,5.35
TJK,1989,5.27
TJK,1990,5.18
TJK,1991,5.07
TJK,1992,4.95
TJK,1993,4.83
TJK,1994,4.71
TJK,1995,4.59
TJK,1996,4.46
TJK,1997,4.33
TJK,1998,4.2
TJK,1999,4.08
TJK,2000,3.95
TJK,2001,3.85
TJK,2002,3.76
TJK,2003,3.7
TJK,2004,3.65
TJK,2005,3.64
TJK,2006,3.64
TJK,2007,3.67
TJK,2008,3.7
TJK,2009,3.74
TJK,2010,3.78
TJK,2011,3.81
TJK,2012,3.82
TJK,2013,3.82
TJK,2014,3.79
TJK,2015,3.75
TZA,1800,6.74
TZA,1801,6.74
TZA,1802,6.74
TZA,1803,6.74
TZA,1804,6.74
TZA,1805,6.74
TZA,1806,6.74
TZA,1807,6.74
TZA,1808,6.74
TZA,1809,6.74
TZA,1810,6.74
TZA,1811,6.74
TZA,1812,6.74
TZA,1813,6.74
TZA,1814,6.74
TZA,1815,6.74
TZA,1816,6.74
TZA,1817,6.74
TZA,1818,6.74
TZA,1819,6.74
TZA,1820,6.74
TZA,1821,6.74
TZA,1822,6.74
TZA,1823,6.74
TZA,1824,6.74
TZA,1825,6.74
TZA,1826,6.74
TZA,1827,6.74
TZA,1828,6.74
TZA,1829,6.74
TZA,1830,6.74
TZA,1831,6.74
TZA,1832,6.74
TZA,1833,6.74
TZA,1834,6.74
TZA,1835,6.74
TZA,1836,6.74
TZA,1837,6.74
TZA,1838,6.74
TZA,1839,6.74
TZA,1840,6.74
TZA,1841,6.74
TZA,1842,6.74
TZA,1843,6.74
TZA,1844,6.74
TZA,1845,6.74
TZA,1846,6.74
TZA,1847,6.74
TZA,1848,6.74
TZA,1849,6.74
TZA,1850,6.74
TZA,1851,6.74
TZA,1852,6.74
TZA,1853,6.74
TZA,1854,6.74
TZA,1855,6.74
TZA,1856,6.74
TZA,1857,6.74
TZA,1858,6.74
TZA,1859,6.74
TZA,1860,6.74
TZA,1861,6.74
TZA,1862,6.74
TZA,1863,6.74
TZA,1864,6.74
TZA,1865,6.74
TZA,1866,6.74
TZA,1867,6.74
TZA,1868,6.74
TZA,1869,6.74
TZA,1870,6.74
TZA,1871,6.74
TZA,1872,6.74
TZA,1873,6.74
TZA,1874,6.74
TZA,1875,6.74
TZA,1876,6.74
TZA,1877,6.74
TZA,1878,6.74
TZA,1879,6.74
TZA,1880,6.74
TZA,1881,6.74
TZA,1882,6.74
TZA,1883,6.74
TZA,1884,6.74
TZA,1885,6.74
TZA,1886,6.74
TZA,1887,6.74
TZA,1888,6.74
TZA,1889,6.74
TZA,1890,6.74
TZA,1891,6.74
TZA,1892,6.74
TZA,1893,6.74
TZA,1894,6.74
TZA,1895,6.74
TZA,1896,6.74
TZA,1897,6.74
TZA,1898,6.74
TZA,1899,6.74
TZA,1900,6.74
TZA,1901,6.74
TZA,1902,6.74
TZA,1903,6.74
TZA,1904,6.74
TZA,1905,6.74
TZA,1906,6.74
TZA,1907,6.74
TZA,1908,6.74
TZA,1909,6.74
TZA,1910,6.74
TZA,1911,6.74
TZA,1912,6.74
TZA,1913,6.74
TZA,1914,6.74
TZA,1915,6.74
TZA,1916,6.74
TZA,1917,6.74
TZA,1918,6.74
TZA,1919,6.74
TZA,1920,6.74
TZA,1921,6.74
TZA,1922,6.74
TZA,1923,6.74
TZA,1924,6.74
TZA,1925,6.74
TZA,1926,6.74
TZA,1927,6.74
TZA,1928,6.74
TZA,1929,6.73
TZA,1930,6.73
TZA,1931,6.73
TZA,1932,6.73
TZA,1933,6.73
TZA,1934,6.73
TZA,1935,6.72
TZA,1936,6.72
TZA,1937,6.72
TZA,1938,6.72
TZA,1939,6.72
TZA,1940,6.72
TZA,1941,6.71
TZA,1942,6.71
TZA,1943,6.71
TZA,1944,6.71
TZA,1945,6.71
TZA,1946,6.71
TZA,1947,6.7
TZA,1948,6.7
TZA,1949,6.7
TZA,1950,6.7
TZA,1951,6.71
TZA,1952,6.73
TZA,1953,6.75
TZA,1954,6.77
TZA,1955,6.78
TZA,1956,6.79
TZA,1957,6.8
TZA,1958,6.8
TZA,1959,6.81
TZA,1960,6.81
TZA,1961,6.81
TZA,1962,6.8
TZA,1963,6.8
TZA,1964,6.8
TZA,1965,6.8
TZA,1966,6.8
TZA,1967,6.79
TZA,1968,6.79
TZA,1969,6.78
TZA,1970,6.77
TZA,1971,6.77
TZA,1972,6.76
TZA,1973,6.76
TZA,1974,6.76
TZA,1975,6.75
TZA,1976,6.74
TZA,1977,6.73
TZA,1978,6.71
TZA,1979,6.69
TZA,1980,6.65
TZA,1981,6.62
TZA,1982,6.58
TZA,1983,6.54
TZA,1984,6.5
TZA,1985,6.47
TZA,1986,6.42
TZA,1987,6.38
TZA,1988,6.33
TZA,1989,6.27
TZA,1990,6.21
TZA,1991,6.15
TZA,1992,6.08
TZA,1993,6.01
TZA,1994,5.95
TZA,1995,5.88
TZA,1996,5.83
TZA,1997,5.78
TZA,1998,5.74
TZA,1999,5.71
TZA,2000,5.69
TZA,2001,5.68
TZA,2002,5.67
TZA,2003,5.66
TZA,2004,5.65
TZA,2005,5.64
TZA,2006,5.62
TZA,2007,5.59
TZA,2008,5.54
TZA,2009,5.49
TZA,2010,5.43
TZA,2011,5.36
TZA,2012,5.29
TZA,2013,5.21
TZA,2014,5.14
TZA,2015,5.07
THA,1800,6.35
THA,1801,6.35
THA,1802,6.35
THA,1803,6.35
THA,1804,6.35
THA,1805,6.35
THA,1806,6.35
THA,1807,6.35
THA,1808,6.35
THA,1809,6.35
THA,1810,6.35
THA,1811,6.35
THA,1812,6.35
THA,1813,6.35
THA,1814,6.35
THA,1815,6.35
THA,1816,6.35
THA,1817,6.35
THA,1818,6.35
THA,1819,6.35
THA,1820,6.35
THA,1821,6.35
THA,1822,6.35
THA,1823,6.35
THA,1824,6.35
THA,1825,6.35
THA,1826,6.35
THA,1827,6.35
THA,1828,6.35
THA,1829,6.35
THA,1830,6.35
THA,1831,6.35
THA,1832,6.35
THA,1833,6.35
THA,1834,6.35
THA,1835,6.35
THA,1836,6.35
THA,1837,6.35
THA,1838,6.35
THA,1839,6.35
THA,1840,6.35
THA,1841,6.35
THA,1842,6.35
THA,1843,6.35
THA,1844,6.35
THA,1845,6.35
THA,1846,6.35
THA,1847,6.35
THA,1848,6.35
THA,1849,6.35
THA,1850,6.35
THA,1851,6.35
THA,1852,6.35
THA,1853,6.35
THA,1854,6.35
THA,1855,6.35
THA,1856,6.35
THA,1857,6.35
THA,1858,6.35
THA,1859,6.35
THA,1860,6.35
THA,1861,6.35
THA,1862,6.35
THA,1863,6.35
THA,1864,6.35
THA,1865,6.35
THA,1866,6.35
THA,1867,6.35
THA,1868,6.35
THA,1869,6.35
THA,1870,6.35
THA,1871,6.35
THA,1872,6.35
THA,1873,6.35
THA,1874,6.35
THA,1875,6.35
THA,1876,6.35
THA,1877,6.35
THA,1878,6.35
THA,1879,6.35
THA,1880,6.35
THA,1881,6.35
THA,1882,6.35
THA,1883,6.35
THA,1884,6.35
THA,1885,6.35
THA,1886,6.35
THA,1887,6.35
THA,1888,6.35
THA,1889,6.35
THA,1890,6.35
THA,1891,6.35
THA,1892,6.35
THA,1893,6.35
THA,1894,6.35
THA,1895,6.35
THA,1896,6.35
THA,1897,6.35
THA,1898,6.35
THA,1899,6.35
THA,1900,6.35
THA,1901,6.35
THA,1902,6.35
THA,1903,6.35
THA,1904,6.35
THA,1905,6.35
THA,1906,6.35
THA,1907,6.35
THA,1908,6.35
THA,1909,6.35
THA,1910,6.35
THA,1911,6.35
THA,1912,6.35
THA,1913,6.35
THA,1914,6.35
THA,1915,6.35
THA,1916,6.35
THA,1917,6.35
THA,1918,6.35
THA,1919,6.35
THA,1920,6.35
THA,1921,6.35
THA,1922,6.35
THA,1923,6.35
THA,1924,6.35
THA,1925,6.35
THA,1926,6.34
THA,1927,6.33
THA,1928,6.32
THA,1929,6.32
THA,1930,6.31
THA,1931,6.3
THA,1932,6.29
THA,1933,6.28
THA,1934,6.27
THA,1935,6.26
THA,1936,6.25
THA,1937,6.25
THA,1938,6.24
THA,1939,6.23
THA,1940,6.22
THA,1941,6.21
THA,1942,6.2
THA,1943,6.19
THA,1944,6.18
THA,1945,6.18
THA,1946,6.17
THA,1947,6.16
THA,1948,6.15
THA,1949,6.14
THA,1950,6.13
THA,1951,6.13
THA,1952,6.14
THA,1953,6.14
THA,1954,6.14
THA,1955,6.14
THA,1956,6.14
THA,1957,6.14
THA,1958,6.14
THA,1959,6.14
THA,1960,6.15
THA,1961,6.15
THA,1962,6.16
THA,1963,6.16
THA,1964,6.15
THA,1965,6.13
THA,1966,6.08
THA,1967,6.01
THA,1968,5.9
THA,1969,5.76
THA,1970,5.6
THA,1971,5.4
THA,1972,5.18
THA,1973,4.95
THA,1974,4.72
THA,1975,4.49
THA,1976,4.26
THA,1977,4.03
THA,1978,3.81
THA,1979,3.59
THA,1980,3.39
THA,1981,3.2
THA,1982,3.02
THA,1983,2.86
THA,1984,2.71
THA,1985,2.57
THA,1986,2.45
THA,1987,2.35
THA,1988,2.26
THA,1989,2.18
THA,1990,2.11
THA,1991,2.06
THA,1992,2
THA,1993,1.96
THA,1994,1.91
THA,1995,1.87
THA,1996,1.82
THA,1997,1.78
THA,1998,1.75
THA,1999,1.71
THA,2000,1.68
THA,2001,1.64
THA,2002,1.62
THA,2003,1.59
THA,2004,1.56
THA,2005,1.54
THA,2006,1.52
THA,2007,1.5
THA,2008,1.48
THA,2009,1.46
THA,2010,1.44
THA,2011,1.43
THA,2012,1.41
THA,2013,1.4
THA,2014,1.39
THA,2015,1.38
TLS,1800,6.52
TLS,1801,6.52
TLS,1802,6.52
TLS,1803,6.52
TLS,1804,6.52
TLS,1805,6.52
TLS,1806,6.52
TLS,1807,6.52
TLS,1808,6.52
TLS,1809,6.52
TLS,1810,6.52
TLS,1811,6.52
TLS,1812,6.52
TLS,1813,6.52
TLS,1814,6.52
TLS,1815,6.52
TLS,1816,6.52
TLS,1817,6.52
TLS,1818,6.52
TLS,1819,6.52
TLS,1820,6.52
TLS,1821,6.52
TLS,1822,6.52
TLS,1823,6.52
TLS,1824,6.52
TLS,1825,6.52
TLS,1826,6.52
TLS,1827,6.52
TLS,1828,6.52
TLS,1829,6.52
TLS,1830,6.52
TLS,1831,6.52
TLS,1832,6.52
TLS,1833,6.52
TLS,1834,6.52
TLS,1835,6.52
TLS,1836,6.52
TLS,1837,6.52
TLS,1838,6.52
TLS,1839,6.52
TLS,1840,6.52
TLS,1841,6.52
TLS,1842,6.52
TLS,1843,6.52
TLS,1844,6.52
TLS,1845,6.52
TLS,1846,6.52
TLS,1847,6.52
TLS,1848,6.52
TLS,1849,6.52
TLS,1850,6.52
TLS,1851,6.52
TLS,1852,6.52
TLS,1853,6.52
TLS,1854,6.52
TLS,1855,6.52
TLS,1856,6.52
TLS,1857,6.52
TLS,1858,6.52
TLS,1859,6.52
TLS,1860,6.52
TLS,1861,6.52
TLS,1862,6.52
TLS,1863,6.52
TLS,1864,6.52
TLS,1865,6.52
TLS,1866,6.52
TLS,1867,6.52
TLS,1868,6.52
TLS,1869,6.52
TLS,1870,6.52
TLS,1871,6.52
TLS,1872,6.52
TLS,1873,6.52
TLS,1874,6.52
TLS,1875,6.52
TLS,1876,6.52
TLS,1877,6.52
TLS,1878,6.52
TLS,1879,6.52
TLS,1880,6.52
TLS,1881,6.52
TLS,1882,6.52
TLS,1883,6.52
TLS,1884,6.52
TLS,1885,6.52
TLS,1886,6.52
TLS,1887,6.52
TLS,1888,6.52
TLS,1889,6.52
TLS,1890,6.52
TLS,1891,6.52
TLS,1892,6.52
TLS,1893,6.52
TLS,1894,6.52
TLS,1895,6.52
TLS,1896,6.52
TLS,1897,6.52
TLS,1898,6.52
TLS,1899,6.52
TLS,1900,6.52
TLS,1901,6.52
TLS,1902,6.52
TLS,1903,6.52
TLS,1904,6.52
TLS,1905,6.52
TLS,1906,6.52
TLS,1907,6.52
TLS,1908,6.52
TLS,1909,6.52
TLS,1910,6.52
TLS,1911,6.52
TLS,1912,6.52
TLS,1913,6.52
TLS,1914,6.52
TLS,1915,6.52
TLS,1916,6.52
TLS,1917,6.52
TLS,1918,6.52
TLS,1919,6.52
TLS,1920,6.52
TLS,1921,6.52
TLS,1922,6.52
TLS,1923,6.52
TLS,1924,6.52
TLS,1925,6.52
TLS,1926,6.52
TLS,1927,6.52
TLS,1928,6.52
TLS,1929,6.52
TLS,1930,6.52
TLS,1931,6.52
TLS,1932,6.52
TLS,1933,6.52
TLS,1934,6.52
TLS,1935,6.52
TLS,1936,6.52
TLS,1937,6.51
TLS,1938,6.51
TLS,1939,6.51
TLS,1940,6.51
TLS,1941,6.51
TLS,1942,6.51
TLS,1943,6.51
TLS,1944,6.51
TLS,1945,6.51
TLS,1946,6.51
TLS,1947,6.51
TLS,1948,6.51
TLS,1949,6.51
TLS,1950,6.51
TLS,1951,6.49
TLS,1952,6.45
TLS,1953,6.42
TLS,1954,6.4
TLS,1955,6.38
TLS,1956,6.37
TLS,1957,6.36
TLS,1958,6.37
TLS,1959,6.37
TLS,1960,6.37
TLS,1961,6.38
TLS,1962,6.38
TLS,1963,6.37
TLS,1964,6.35
TLS,1965,6.31
TLS,1966,6.27
TLS,1967,6.21
TLS,1968,6.13
TLS,1969,6.04
TLS,1970,5.92
TLS,1971,5.75
TLS,1972,5.54
TLS,1973,5.3
TLS,1974,5.04
TLS,1975,4.79
TLS,1976,4.61
TLS,1977,4.51
TLS,1978,4.51
TLS,1979,4.61
TLS,1980,4.77
TLS,1981,4.96
TLS,1982,5.13
TLS,1983,5.26
TLS,1984,5.32
TLS,1985,5.34
TLS,1986,5.31
TLS,1987,5.27
TLS,1988,5.26
TLS,1989,5.27
TLS,1990,5.34
TLS,1991,5.47
TLS,1992,5.65
TLS,1993,5.87
TLS,1994,6.13
TLS,1995,6.38
TLS,1996,6.63
TLS,1997,6.83
TLS,1998,6.99
TLS,1999,7.08
TLS,2000,7.11
TLS,2001,7.09
TLS,2002,7.04
TLS,2003,6.97
TLS,2004,6.88
TLS,2005,6.79
TLS,2006,6.7
TLS,2007,6.59
TLS,2008,6.48
TLS,2009,6.36
TLS,2010,6.24
TLS,2011,6.11
TLS,2012,5.98
TLS,2013,5.86
TLS,2014,5.73
TLS,2015,5.6
TGO,1800,6.34
TGO,1801,6.34
TGO,1802,6.34
TGO,1803,6.34
TGO,1804,6.34
TGO,1805,6.34
TGO,1806,6.34
TGO,1807,6.34
TGO,1808,6.34
TGO,1809,6.34
TGO,1810,6.34
TGO,1811,6.34
TGO,1812,6.34
TGO,1813,6.34
TGO,1814,6.34
TGO,1815,6.34
TGO,1816,6.34
TGO,1817,6.34
TGO,1818,6.34
TGO,1819,6.34
TGO,1820,6.34
TGO,1821,6.34
TGO,1822,6.34
TGO,1823,6.34
TGO,1824,6.34
TGO,1825,6.34
TGO,1826,6.34
TGO,1827,6.34
TGO,1828,6.34
TGO,1829,6.34
TGO,1830,6.34
TGO,1831,6.34
TGO,1832,6.34
TGO,1833,6.34
TGO,1834,6.34
TGO,1835,6.34
TGO,1836,6.34
TGO,1837,6.34
TGO,1838,6.34
TGO,1839,6.34
TGO,1840,6.34
TGO,1841,6.34
TGO,1842,6.34
TGO,1843,6.34
TGO,1844,6.34
TGO,1845,6.34
TGO,1846,6.34
TGO,1847,6.34
TGO,1848,6.34
TGO,1849,6.34
TGO,1850,6.34
TGO,1851,6.34
TGO,1852,6.34
TGO,1853,6.34
TGO,1854,6.34
TGO,1855,6.34
TGO,1856,6.34
TGO,1857,6.34
TGO,1858,6.34
TGO,1859,6.34
TGO,1860,6.34
TGO,1861,6.34
TGO,1862,6.34
TGO,1863,6.34
TGO,1864,6.34
TGO,1865,6.34
TGO,1866,6.34
TGO,1867,6.34
TGO,1868,6.34
TGO,1869,6.34
TGO,1870,6.34
TGO,1871,6.34
TGO,1872,6.34
TGO,1873,6.34
TGO,1874,6.34
TGO,1875,6.34
TGO,1876,6.34
TGO,1877,6.34
TGO,1878,6.34
TGO,1879,6.34
TGO,1880,6.34
TGO,1881,6.34
TGO,1882,6.34
TGO,1883,6.34
TGO,1884,6.34
TGO,1885,6.34
TGO,1886,6.34
TGO,1887,6.34
TGO,1888,6.34
TGO,1889,6.34
TGO,1890,6.34
TGO,1891,6.34
TGO,1892,6.34
TGO,1893,6.34
TGO,1894,6.34
TGO,1895,6.34
TGO,1896,6.34
TGO,1897,6.34
TGO,1898,6.34
TGO,1899,6.34
TGO,1900,6.34
TGO,1901,6.34
TGO,1902,6.34
TGO,1903,6.34
TGO,1904,6.34
TGO,1905,6.34
TGO,1906,6.34
TGO,1907,6.34
TGO,1908,6.34
TGO,1909,6.34
TGO,1910,6.34
TGO,1911,6.34
TGO,1912,6.34
TGO,1913,6.34
TGO,1914,6.34
TGO,1915,6.34
TGO,1916,6.34
TGO,1917,6.34
TGO,1918,6.34
TGO,1919,6.34
TGO,1920,6.34
TGO,1921,6.34
TGO,1922,6.34
TGO,1923,6.34
TGO,1924,6.34
TGO,1925,6.34
TGO,1926,6.34
TGO,1927,6.34
TGO,1928,6.34
TGO,1929,6.34
TGO,1930,6.34
TGO,1931,6.34
TGO,1932,6.34
TGO,1933,6.34
TGO,1934,6.34
TGO,1935,6.34
TGO,1936,6.34
TGO,1937,6.34
TGO,1938,6.34
TGO,1939,6.34
TGO,1940,6.34
TGO,1941,6.34
TGO,1942,6.34
TGO,1943,6.34
TGO,1944,6.34
TGO,1945,6.34
TGO,1946,6.34
TGO,1947,6.34
TGO,1948,6.34
TGO,1949,6.34
TGO,1950,6.34
TGO,1951,6.33
TGO,1952,6.33
TGO,1953,6.33
TGO,1954,6.34
TGO,1955,6.36
TGO,1956,6.38
TGO,1957,6.4
TGO,1958,6.44
TGO,1959,6.48
TGO,1960,6.52
TGO,1961,6.57
TGO,1962,6.62
TGO,1963,6.68
TGO,1964,6.73
TGO,1965,6.79
TGO,1966,6.85
TGO,1967,6.91
TGO,1968,6.97
TGO,1969,7.03
TGO,1970,7.08
TGO,1971,7.14
TGO,1972,7.18
TGO,1973,7.22
TGO,1974,7.25
TGO,1975,7.28
TGO,1976,7.29
TGO,1977,7.28
TGO,1978,7.27
TGO,1979,7.24
TGO,1980,7.21
TGO,1981,7.16
TGO,1982,7.1
TGO,1983,7.03
TGO,1984,6.96
TGO,1985,6.87
TGO,1986,6.78
TGO,1987,6.68
TGO,1988,6.57
TGO,1989,6.45
TGO,1990,6.33
TGO,1991,6.21
TGO,1992,6.08
TGO,1993,5.96
TGO,1994,5.84
TGO,1995,5.73
TGO,1996,5.62
TGO,1997,5.52
TGO,1998,5.44
TGO,1999,5.36
TGO,2000,5.29
TGO,2001,5.22
TGO,2002,5.17
TGO,2003,5.11
TGO,2004,5.06
TGO,2005,5.01
TGO,2006,4.96
TGO,2007,4.92
TGO,2008,4.88
TGO,2009,4.84
TGO,2010,4.79
TGO,2011,4.75
TGO,2012,4.7
TGO,2013,4.64
TGO,2014,4.58
TGO,2015,4.51
TON,1800,6.51
TON,1801,6.51
TON,1802,6.51
TON,1803,6.51
TON,1804,6.51
TON,1805,6.51
TON,1806,6.51
TON,1807,6.51
TON,1808,6.51
TON,1809,6.51
TON,1810,6.51
TON,1811,6.51
TON,1812,6.51
TON,1813,6.51
TON,1814,6.51
TON,1815,6.51
TON,1816,6.51
TON,1817,6.51
TON,1818,6.51
TON,1819,6.51
TON,1820,6.51
TON,1821,6.51
TON,1822,6.51
TON,1823,6.51
TON,1824,6.51
TON,1825,6.51
TON,1826,6.51
TON,1827,6.51
TON,1828,6.51
TON,1829,6.51
TON,1830,6.51
TON,1831,6.51
TON,1832,6.51
TON,1833,6.51
TON,1834,6.51
TON,1835,6.51
TON,1836,6.51
TON,1837,6.51
TON,1838,6.51
TON,1839,6.51
TON,1840,6.51
TON,1841,6.51
TON,1842,6.51
TON,1843,6.51
TON,1844,6.51
TON,1845,6.51
TON,1846,6.51
TON,1847,6.51
TON,1848,6.51
TON,1849,6.51
TON,1850,6.51
TON,1851,6.51
TON,1852,6.51
TON,1853,6.51
TON,1854,6.51
TON,1855,6.51
TON,1856,6.51
TON,1857,6.51
TON,1858,6.51
TON,1859,6.51
TON,1860,6.51
TON,1861,6.51
TON,1862,6.51
TON,1863,6.51
TON,1864,6.51
TON,1865,6.51
TON,1866,6.51
TON,1867,6.51
TON,1868,6.51
TON,1869,6.51
TON,1870,6.51
TON,1871,6.51
TON,1872,6.51
TON,1873,6.51
TON,1874,6.51
TON,1875,6.51
TON,1876,6.51
TON,1877,6.51
TON,1878,6.51
TON,1879,6.51
TON,1880,6.51
TON,1881,6.51
TON,1882,6.51
TON,1883,6.51
TON,1884,6.51
TON,1885,6.51
TON,1886,6.51
TON,1887,6.51
TON,1888,6.51
TON,1889,6.51
TON,1890,6.51
TON,1891,6.51
TON,1892,6.51
TON,1893,6.51
TON,1894,6.51
TON,1895,6.51
TON,1896,6.51
TON,1897,6.51
TON,1898,6.51
TON,1899,6.51
TON,1900,6.51
TON,1901,6.51
TON,1902,6.51
TON,1903,6.51
TON,1904,6.51
TON,1905,6.51
TON,1906,6.51
TON,1907,6.51
TON,1908,6.51
TON,1909,6.51
TON,1910,6.51
TON,1911,6.51
TON,1912,6.51
TON,1913,6.51
TON,1914,6.51
TON,1915,6.51
TON,1916,6.51
TON,1917,6.51
TON,1918,6.51
TON,1919,6.51
TON,1920,6.51
TON,1921,6.51
TON,1922,6.51
TON,1923,6.51
TON,1924,6.51
TON,1925,6.51
TON,1926,6.54
TON,1927,6.57
TON,1928,6.6
TON,1929,6.64
TON,1930,6.67
TON,1931,6.7
TON,1932,6.74
TON,1933,6.77
TON,1934,6.8
TON,1935,6.83
TON,1936,6.87
TON,1937,6.9
TON,1938,6.93
TON,1939,6.97
TON,1940,7
TON,1941,7.03
TON,1942,7.06
TON,1943,7.1
TON,1944,7.13
TON,1945,7.16
TON,1946,7.2
TON,1947,7.23
TON,1948,7.26
TON,1949,7.29
TON,1950,7.33
TON,1951,7.32
TON,1952,7.3
TON,1953,7.29
TON,1954,7.29
TON,1955,7.29
TON,1956,7.31
TON,1957,7.33
TON,1958,7.35
TON,1959,7.36
TON,1960,7.36
TON,1961,7.35
TON,1962,7.3
TON,1963,7.23
TON,1964,7.12
TON,1965,6.97
TON,1966,6.8
TON,1967,6.59
TON,1968,6.37
TON,1969,6.15
TON,1970,5.94
TON,1971,5.76
TON,1972,5.62
TON,1973,5.51
TON,1974,5.45
TON,1975,5.43
TON,1976,5.44
TON,1977,5.47
TON,1978,5.51
TON,1979,5.54
TON,1980,5.55
TON,1981,5.53
TON,1982,5.48
TON,1983,5.39
TON,1984,5.27
TON,1985,5.13
TON,1986,4.99
TON,1987,4.86
TON,1988,4.76
TON,1989,4.69
TON,1990,4.64
TON,1991,4.61
TON,1992,4.58
TON,1993,4.55
TON,1994,4.5
TON,1995,4.45
TON,1996,4.39
TON,1997,4.34
TON,1998,4.3
TON,1999,4.27
TON,2000,4.25
TON,2001,4.24
TON,2002,4.22
TON,2003,4.2
TON,2004,4.18
TON,2005,4.14
TON,2006,4.1
TON,2007,4.06
TON,2008,4.01
TON,2009,3.96
TON,2010,3.91
TON,2011,3.86
TON,2012,3.82
TON,2013,3.77
TON,2014,3.72
TON,2015,3.68
TTO,1800,4.44
TTO,1801,4.44
TTO,1802,4.44
TTO,1803,4.44
TTO,1804,4.44
TTO,1805,4.44
TTO,1806,4.44
TTO,1807,4.44
TTO,1808,4.44
TTO,1809,4.44
TTO,1810,4.44
TTO,1811,4.44
TTO,1812,4.44
TTO,1813,4.44
TTO,1814,4.44
TTO,1815,4.45
TTO,1816,4.46
TTO,1817,4.46
TTO,1818,4.47
TTO,1819,4.48
TTO,1820,4.49
TTO,1821,4.49
TTO,1822,4.5
TTO,1823,4.51
TTO,1824,4.52
TTO,1825,4.52
TTO,1826,4.53
TTO,1827,4.54
TTO,1828,4.55
TTO,1829,4.55
TTO,1830,4.56
TTO,1831,4.57
TTO,1832,4.58
TTO,1833,4.58
TTO,1834,4.59
TTO,1835,4.6
TTO,1836,4.61
TTO,1837,4.61
TTO,1838,4.62
TTO,1839,4.63
TTO,1840,4.64
TTO,1841,4.64
TTO,1842,4.65
TTO,1843,4.66
TTO,1844,4.67
TTO,1845,4.67
TTO,1846,4.68
TTO,1847,4.69
TTO,1848,4.7
TTO,1849,4.7
TTO,1850,4.71
TTO,1851,4.72
TTO,1852,4.73
TTO,1853,4.73
TTO,1854,4.74
TTO,1855,4.75
TTO,1856,4.76
TTO,1857,4.76
TTO,1858,4.77
TTO,1859,4.78
TTO,1860,4.79
TTO,1861,4.79
TTO,1862,4.8
TTO,1863,4.81
TTO,1864,4.82
TTO,1865,4.82
TTO,1866,4.83
TTO,1867,4.84
TTO,1868,4.85
TTO,1869,4.85
TTO,1870,4.86
TTO,1871,4.87
TTO,1872,4.88
TTO,1873,4.88
TTO,1874,4.89
TTO,1875,4.9
TTO,1876,4.91
TTO,1877,4.91
TTO,1878,4.92
TTO,1879,4.93
TTO,1880,4.94
TTO,1881,4.94
TTO,1882,4.95
TTO,1883,4.96
TTO,1884,4.89
TTO,1885,4.82
TTO,1886,4.72
TTO,1887,4.61
TTO,1888,4.5
TTO,1889,4.4
TTO,1890,4.29
TTO,1891,4.36
TTO,1892,4.43
TTO,1893,4.5
TTO,1894,4.57
TTO,1895,4.64
TTO,1896,4.69
TTO,1897,4.74
TTO,1898,4.8
TTO,1899,4.85
TTO,1900,4.9
TTO,1901,4.91
TTO,1902,4.92
TTO,1903,4.92
TTO,1904,4.93
TTO,1905,4.93
TTO,1906,4.81
TTO,1907,4.69
TTO,1908,4.57
TTO,1909,4.45
TTO,1910,4.33
TTO,1911,4.33
TTO,1912,4.33
TTO,1913,4.33
TTO,1914,4.34
TTO,1915,4.34
TTO,1916,4.34
TTO,1917,4.26
TTO,1918,4.19
TTO,1919,4.11
TTO,1920,4.03
TTO,1921,4.11
TTO,1922,4.19
TTO,1923,4.27
TTO,1924,4.36
TTO,1925,4.44
TTO,1926,4.36
TTO,1927,4.28
TTO,1928,4.2
TTO,1929,4.12
TTO,1930,4.04
TTO,1931,3.96
TTO,1932,3.89
TTO,1933,4.06
TTO,1934,4.23
TTO,1935,4.41
TTO,1936,4.31
