code,year,life_expectancy
ARE,1816,30.7
ARE,1817,30.7
ARE,1818,30.7
ARE,1819,30.7
ARE,1820,30.7
ARE,1821,30.7
ARE,1822,30.7
ARE,1823,30.7
ARE,1824,30.7
ARE,1825,30.7
ARE,1826,30.7
ARE,1827,30.7
ARE,1828,30.7
ARE,1829,30.7
ARE,1830,30.7
ARE,1831,30.7
ARE,1832,30.7
ARE,1833,30.7
ARE,1834,30.7
ARE,1835,30.7
ARE,1836,30.7
ARE,1837,30.7
ARE,1838,30.7
ARE,1839,30.7
ARE,1840,30.7
ARE,1841,30.7
ARE,1842,30.7
ARE,1843,30.7
ARE,1844,30.7
ARE,1845,30.7
ARE,1846,30.7
ARE,1847,30.7
ARE,1848,30.7
ARE,1849,30.7
ARE,1850,30.7
ARE,1851,30.7
ARE,1852,30.7
ARE,1853,30.7
ARE,1854,30.7
ARE,1855,30.7
ARE,1856,30.7
ARE,1857,30.7
ARE,1858,30.7
ARE,1859,30.7
ARE,1860,30.7
ARE,1861,30.7
ARE,1862,30.7
ARE,1863,30.7
ARE,1864,30.7
ARE,1865,30.7
ARE,1866,30.7
ARE,1867,30.7
ARE,1868,30.7
ARE,1869,30.7
ARE,1870,30.7
ARE,1871,30.7
ARE,1872,30.7
ARE,1873,30.7
ARE,1874,30.7
ARE,1875,30.7
ARE,1876,30.7
ARE,1877,30.7
ARE,1878,30.7
ARE,1879,30.7
ARE,1880,30.7
ARE,1881,30.7
ARE,1882,30.7
ARE,1883,30.7
ARE,1884,30.7
ARE,1885,30.7
ARE,1886,30.7
ARE,1887,30.7
ARE,1888,30.7
ARE,1889,30.7
ARE,1890,30.7
ARE,1891,30.7
ARE,1892,30.7
ARE,1893,30.7
ARE,1894,30.7
ARE,1895,30.7
ARE,1896,30.7
ARE,1897,30.7
ARE,1898,30.7
ARE,1899,30.7
ARE,1900,30.7
ARE,1901,30.7
ARE,1902,30.7
ARE,1903,30.7
ARE,1904,30.7
ARE,1905,30.7
ARE,1906,30.7
ARE,1907,30.7
ARE,1908,30.7
ARE,1909,30.7
ARE,1910,30.7
ARE,1911,30.7
ARE,1912,30.7
ARE,1913,30.7
ARE,1914,30.7
ARE,1915,30.7
ARE,1916,30.7
ARE,1917,30.7
ARE,1918,25.45
ARE,1919,30.7
ARE,1920,30.7
ARE,1921,30.7
ARE,1922,30.7
ARE,1923,30.7
ARE,1924,30.7
ARE,1925,30.7
ARE,1926,30.7
ARE,1927,30.7
ARE,1928,30.7
ARE,1929,30.7
ARE,1930,30.7
ARE,1931,30.7
ARE,1932,30.7
ARE,1933,30.7
ARE,1934,30.7
ARE,1935,30.7
ARE,1936,30.7
ARE,1937,30.7
ARE,1938,30.7
ARE,1939,30.7
ARE,1940,30.7
ARE,1941,30.68
ARE,1942,30.66
ARE,1943,30.65
ARE,1944,30.63
ARE,1945,30.61
ARE,1946,32.73
ARE,1947,34.87
ARE,1948,36.99
ARE,1949,39.11
ARE,1950,41.23
ARE,1951,41.83
ARE,1952,43.04
ARE,1953,44.22
ARE,1954,45.37
ARE,1955,46.5
ARE,1956,47.62
ARE,1957,48.7
ARE,1958,49.77
ARE,1959,50.82
ARE,1960,51.85
ARE,1961,52.89
ARE,1962,53.91
ARE,1963,54.91
ARE,1964,55.9
ARE,1965,56.87
ARE,1966,57.81
ARE,1967,58.7
ARE,1968,59.54
ARE,1969,60.33
ARE,1970,61.08
ARE,1971,61.78
ARE,1972,62.45
ARE,1973,63.09
ARE,1974,63.7
ARE,1975,64.3
ARE,1976,64.87
ARE,1977,65.41
ARE,1978,65.93
ARE,1979,66.43
ARE,1980,66.91
ARE,1981,67.36
ARE,1982,67.79
ARE,1983,68.2
ARE,1984,68.6
ARE,1985,68.98
ARE,1986,69.34
ARE,1987,69.68
ARE,1988,70
ARE,1989,70.31
ARE,1990,70.6
ARE,1991,70.8
ARE,1992,71.1
ARE,1993,71.3
ARE,1994,71.6
ARE,1995,71.9
ARE,1996,72.1
ARE,1997,72.4
ARE,1998,72.8
ARE,1999,73
ARE,2000,73.3
ARE,2001,73.6
ARE,2002,73.8
ARE,2003,74.1
ARE,2004,74.4
ARE,2005,75.2
ARE,2006,75.7
ARE,2007,75.6
ARE,2008,75.6
ARE,2009,75.6
ARE,2010,75.6
ARE,2011,75.5
ARE,2012,75.5
ARE,2013,75.4
ARE,2014,75.4
ARE,2015,75.4
ARE,2016,75.4
GBR,1800,38.65
GBR,1801,37.35
GBR,1802,38.62
GBR,1803,37.32
GBR,1804,41.44
GBR,1805,42.32
GBR,1806,43.22
GBR,1807,40.05
GBR,1808,40.35
GBR,1809,41.74
GBR,1810,38.35
GBR,1811,39.89
GBR,1812,41.83
GBR,1813,43.04
GBR,1814,40.24
GBR,1815,41.13
GBR,1816,39.94
GBR,1817,41.04
GBR,1818,39.85
GBR,1819,40.52
GBR,1820,41.31
GBR,1821,41.78
GBR,1822,41.35
GBR,1823,40.05
GBR,1824,39.19
GBR,1825,39.94
GBR,1826,39.83
GBR,1827,41.14
GBR,1828,42.03
GBR,1829,41.56
GBR,1830,43.02
GBR,1831,40.84
GBR,1832,40.16
GBR,1833,41.35
GBR,1834,40.78
GBR,1835,41.1
GBR,1836,41.43
GBR,1837,40.2
GBR,1838,40.3
GBR,1839,40.88
GBR,1840,39.93
GBR,1841,41.7
GBR,1842,41.35
GBR,1843,41.86
GBR,1844,41.55
GBR,1845,42.56
GBR,1846,39.96
GBR,1847,38.33
GBR,1848,39.5
GBR,1849,37.38
GBR,1850,42.8
GBR,1851,41.42
GBR,1852,40.93
GBR,1853,40.56
GBR,1854,39.34
GBR,1855,41.03
GBR,1856,43.25
GBR,1857,41.88
GBR,1858,40.04
GBR,1859,40.84
GBR,1860,43.01
GBR,1861,42.38
GBR,1862,42.52
GBR,1863,40.4
GBR,1864,39.97
GBR,1865,40.65
GBR,1866,40.41
GBR,1867,42.62
GBR,1868,42
GBR,1869,41.67
GBR,1870,40.95
GBR,1871,41.31
GBR,1872,42.9
GBR,1873,43.78
GBR,1874,42.13
GBR,1875,41.85
GBR,1876,43.69
GBR,1877,44.7
GBR,1878,43.01
GBR,1879,44.27
GBR,1880,43.78
GBR,1881,46.11
GBR,1882,44.87
GBR,1883,45.09
GBR,1884,44.79
GBR,1885,45.76
GBR,1886,45.33
GBR,1887,45.65
GBR,1888,46.81
GBR,1889,46.34
GBR,1890,44.75
GBR,1891,44.29
GBR,1892,45.51
GBR,1893,44.87
GBR,1894,48.34
GBR,1895,45.73
GBR,1896,47.41
GBR,1897,47.23
GBR,1898,46.98
GBR,1899,46.13
GBR,1900,46.32
GBR,1901,47.91
GBR,1902,49.08
GBR,1903,50.43
GBR,1904,49.11
GBR,1905,50.86
GBR,1906,50.58
GBR,1907,51.44
GBR,1908,51.84
GBR,1909,52.52
GBR,1910,53.99
GBR,1911,51.54
GBR,1912,54.55
GBR,1913,53.83
GBR,1914,51.99
GBR,1915,48.2
GBR,1916,47.73
GBR,1917,45.57
GBR,1918,40.43
GBR,1919,54.12
GBR,1920,56.6
GBR,1921,58.35
GBR,1922,57.13
GBR,1923,59.4
GBR,1924,58.17
GBR,1925,58.51
GBR,1926,59.66
GBR,1927,59.04
GBR,1928,59.99
GBR,1929,57.71
GBR,1930,60.89
GBR,1931,60.11
GBR,1932,60.63
GBR,1933,60.67
GBR,1934,61.4
GBR,1935,62.05
GBR,1936,61.85
GBR,1937,61.88
GBR,1938,63.3
GBR,1939,63.69
GBR,1940,60.97
GBR,1941,61.37
GBR,1942,63.98
GBR,1943,64
GBR,1944,64.83
GBR,1945,65.83
GBR,1946,66.45
GBR,1947,66.41
GBR,1948,68.47
GBR,1949,68.16
GBR,1950,68.66
GBR,1951,68.26
GBR,1952,69.55
GBR,1953,69.82
GBR,1954,70.19
GBR,1955,70.15
GBR,1956,70.42
GBR,1957,70.54
GBR,1958,70.71
GBR,1959,70.81
GBR,1960,71.02
GBR,1961,70.77
GBR,1962,70.84
GBR,1963,70.74
GBR,1964,71.53
GBR,1965,71.52
GBR,1966,71.43
GBR,1967,72.06
GBR,1968,71.68
GBR,1969,71.64
GBR,1970,71.89
GBR,1971,72.2
GBR,1972,71.98
GBR,1973,72.18
GBR,1974,72.38
GBR,1975,72.65
GBR,1976,72.62
GBR,1977,73.11
GBR,1978,73.04
GBR,1979,73.14
GBR,1980,73.57
GBR,1981,73.9
GBR,1982,74.03
GBR,1983,74.28
GBR,1984,74.66
GBR,1985,74.51
GBR,1986,74.78
GBR,1987,75.12
GBR,1988,75.23
GBR,1989,75.36
GBR,1990,75.7
GBR,1991,76
GBR,1992,76.2
GBR,1993,76.3
GBR,1994,76.6
GBR,1995,76.7
GBR,1996,76.9
GBR,1997,77.1
GBR,1998,77.3
GBR,1999,77.5
GBR,2000,77.8
GBR,2001,78
GBR,2002,78.2
GBR,2003,78.4
GBR,2004,78.7
GBR,2005,79
GBR,2006,79.2
GBR,2007,79.5
GBR,2008,79.7
GBR,2009,80
GBR,2010,80.2
GBR,2011,80.5
GBR,2012,80.7
GBR,2013,80.8
GBR,2014,80.9
GBR,2015,81
GBR,2016,81.1
USA,1800,39.41
USA,1801,39.41
USA,1802,39.41
USA,1803,39.41
USA,1804,39.41
USA,1805,39.41
USA,1806,39.41
USA,1807,39.41
USA,1808,39.41
USA,1809,39.41
USA,1810,39.41
USA,1811,39.41
USA,1812,39.41
USA,1813,39.41
USA,1814,39.41
USA,1815,39.41
USA,1816,39.41
USA,1817,39.41
USA,1818,39.41
USA,1819,39.41
USA,1820,39.41
USA,1821,39.41
USA,1822,39.41
USA,1823,39.41
USA,1824,39.41
USA,1825,39.41
USA,1826,39.41
USA,1827,39.41
USA,1828,39.41
USA,1829,39.41
USA,1830,39.41
USA,1831,39.41
USA,1832,39.41
USA,1833,39.41
USA,1834,39.41
USA,1835,39.41
USA,1836,39.41
USA,1837,39.41
USA,1838,39.41
USA,1839,39.41
USA,1840,39.41
USA,1841,39.41
USA,1842,39.41
USA,1843,39.41
USA,1844,39.41
USA,1845,39.41
USA,1846,39.41
USA,1847,39.41
USA,1848,39.41
USA,1849,39.41
USA,1850,39.41
USA,1851,39.41
USA,1852,39.41
USA,1853,39.41
USA,1854,39.41
USA,1855,39.41
USA,1856,39.41
USA,1857,39.41
USA,1858,39.41
USA,1859,39.41
USA,1860,39.41
USA,1861,38
USA,1862,34.5
USA,1863,34
USA,1864,31
USA,1865,38
USA,1866,39.41
USA,1867,39.41
USA,1868,39.41
USA,1869,39.41
USA,1870,39.41
USA,1871,39.41
USA,1872,39.41
USA,1873,39.41
USA,1874,39.41
USA,1875,39.41
USA,1876,39.41
USA,1877,39.41
USA,1878,39.41
USA,1879,39.41
USA,1880,39.41
USA,1881,39.99
USA,1882,40.57
USA,1883,41.15
USA,1884,41.73
USA,1885,42.31
USA,1886,42.89
USA,1887,43.47
USA,1888,44.05
USA,1889,44.63
USA,1890,45.21
USA,1891,45.58
USA,1892,45.95
USA,1893,46.33
USA,1894,46.7
USA,1895,47.07
USA,1896,47.44
USA,1897,47.81
USA,1898,48.18
USA,1899,48.56
USA,1900,48.93
USA,1901,49.3
USA,1902,50.5
USA,1903,50.6
USA,1904,49.6
USA,1905,50.3
USA,1906,50.1
USA,1907,50.2
USA,1908,51.9
USA,1909,52.8
USA,1910,51.8
USA,1911,53.4
USA,1912,54.1
USA,1913,53.5
USA,1914,54.6
USA,1915,55.1
USA,1916,54.2
USA,1917,54
USA,1918,47.2
USA,1919,55.3
USA,1920,55.4
USA,1921,58.2
USA,1922,58.1
USA,1923,57.5
USA,1924,58.5
USA,1925,58.5
USA,1926,57.9
USA,1927,59.4
USA,1928,58.3
USA,1929,58.5
USA,1930,59.6
USA,1931,60.3
USA,1932,61
USA,1933,60.96
USA,1934,60.29
USA,1935,60.94
USA,1936,60.4
USA,1937,61.1
USA,1938,62.43
USA,1939,63.12
USA,1940,63.28
USA,1941,63.84
USA,1942,64.63
USA,1943,64.34
USA,1944,65.13
USA,1945,65.63
USA,1946,66.33
USA,1947,66.73
USA,1948,67.3
USA,1949,67.68
USA,1950,68.12
USA,1951,68.22
USA,1952,68.44
USA,1953,68.79
USA,1954,69.58
USA,1955,69.63
USA,1956,69.71
USA,1957,69.49
USA,1958,69.76
USA,1959,69.98
USA,1960,69.91
USA,1961,70.32
USA,1962,70.21
USA,1963,70.04
USA,1964,70.33
USA,1965,70.41
USA,1966,70.43
USA,1967,70.76
USA,1968,70.42
USA,1969,70.66
USA,1970,70.92
USA,1971,71.24
USA,1972,71.34
USA,1973,71.54
USA,1974,72.08
USA,1975,72.68
USA,1976,72.99
USA,1977,73.38
USA,1978,73.58
USA,1979,74.03
USA,1980,73.93
USA,1981,74.36
USA,1982,74.65
USA,1983,74.71
USA,1984,74.81
USA,1985,74.79
USA,1986,74.87
USA,1987,75.01
USA,1988,75.02
USA,1989,75.1
USA,1990,75.4
USA,1991,75.5
USA,1992,75.8
USA,1993,75.7
USA,1994,75.8
USA,1995,75.9
USA,1996,76.3
USA,1997,76.6
USA,1998,76.8
USA,1999,76.9
USA,2000,76.9
USA,2001,76.9
USA,2002,77.1
USA,2003,77.3
USA,2004,77.6
USA,2005,77.6
USA,2006,77.8
USA,2007,78.1
USA,2008,78.3
USA,2009,78.5
USA,2010,78.8
USA,2011,78.9
USA,2012,79
USA,2013,79.1
USA,2014,79.1
USA,2015,79.1
USA,2016,79.1
URY,1800,32.9
URY,1801,32.9
URY,1802,32.9
URY,1803,32.9
URY,1804,32.9
URY,1805,32.9
URY,1806,32.9
URY,1807,32.9
URY,1808,32.9
URY,1809,32.9
URY,1810,32.9
URY,1811,32.9
URY,1812,32.9
URY,1813,32.9
URY,1814,32.9
URY,1815,32.9
URY,1816,32.9
URY,1817,32.9
URY,1818,32.9
URY,1819,32.9
URY,1820,32.9
URY,1821,32.9
URY,1822,32.9
URY,1823,32.9
URY,1824,32.9
URY,1825,32.9
URY,1826,32.9
URY,1827,32.9
URY,1828,32.9
URY,1829,32.9
URY,1830,32.9
URY,1831,32.9
URY,1832,32.9
URY,1833,32.9
URY,1834,32.9
URY,1835,32.9
URY,1836,32.9
URY,1837,32.9
URY,1838,32.9
URY,1839,32.9
URY,1840,32.9
URY,1841,32.9
URY,1842,32.9
URY,1843,32.9
URY,1844,32.9
URY,1845,32.9
URY,1846,32.9
URY,1847,32.9
URY,1848,32.9
URY,1849,32.9
URY,1850,32.9
URY,1851,32.9
URY,1852,32.9
URY,1853,32.9
URY,1854,32.9
URY,1855,32.9
URY,1856,32.9
URY,1857,32.9
URY,1858,32.9
URY,1859,32.9
URY,1860,32.9
URY,1861,32.9
URY,1862,32.9
URY,1863,32.9
URY,1864,32.9
URY,1865,32.9
URY,1866,32.9
URY,1867,32.9
URY,1868,32.9
URY,1869,32.9
URY,1870,32.9
URY,1871,32.9
URY,1872,32.9
URY,1873,32.9
URY,1874,32.9
URY,1875,32.9
URY,1876,32.9
URY,1877,32.9
URY,1878,32.9
URY,1879,32.9
URY,1880,32.9
URY,1881,32.9
URY,1882,32.9
URY,1883,32.9
URY,1884,32.9
URY,1885,32.9
URY,1886,32.9
URY,1887,32.9
URY,1888,32.9
URY,1889,32.9
URY,1890,32.9
URY,1891,32.9
URY,1892,32.9
URY,1893,32.9
URY,1894,32.9
URY,1895,32.9
URY,1896,32.9
URY,1897,32.9
URY,1898,32.9
URY,1899,32.9
URY,1900,32.9
URY,1901,32.9
URY,1902,32.9
URY,1903,32.9
URY,1904,32.9
URY,1905,32.9
URY,1906,32.9
URY,1907,32.9
URY,1908,32.9
URY,1909,32.9
URY,1910,32.9
URY,1911,32.9
URY,1912,32.9
URY,1913,32.9
URY,1914,32.9
URY,1915,32.9
URY,1916,32.9
URY,1917,32.9
URY,1918,30.6
URY,1919,32.9
URY,1920,32.9
URY,1921,32.9
URY,1922,32.9
URY,1923,32.9
URY,1924,32.9
URY,1925,32.9
URY,1926,34.22
URY,1927,35.53
URY,1928,36.85
URY,1929,38.16
URY,1930,39.48
URY,1931,40.8
URY,1932,42.11
URY,1933,43.43
URY,1934,44.75
URY,1935,46.06
URY,1936,47.38
URY,1937,48.69
URY,1938,50.01
URY,1939,51.33
URY,1940,52.64
URY,1941,53.97
URY,1942,55.29
URY,1943,56.62
URY,1944,57.94
URY,1945,59.26
URY,1946,60.59
URY,1947,61.92
URY,1948,63.24
URY,1949,64.57
URY,1950,65.89
URY,1951,65.96
URY,1952,66.11
URY,1953,66.28
URY,1954,66.47
URY,1955,66.69
URY,1956,66.93
URY,1957,67.18
URY,1958,67.43
URY,1959,67.7
URY,1960,67.95
URY,1961,68.19
URY,1962,68.39
URY,1963,68.55
URY,1964,68.67
URY,1965,68.74
URY,1966,68.78
URY,1967,68.8
URY,1968,68.82
URY,1969,68.84
URY,1970,68.88
URY,1971,68.94
URY,1972,69.01
URY,1973,69.1
URY,1974,69.23
URY,1975,69.39
URY,1976,69.58
URY,1977,69.8
URY,1978,70.05
URY,1979,70.32
URY,1980,70.6
URY,1981,70.89
URY,1982,71.17
URY,1983,71.46
URY,1984,71.72
URY,1985,71.97
URY,1986,72.2
URY,1987,72.41
URY,1988,72.61
URY,1989,72.81
URY,1990,73
URY,1991,72.6
URY,1992,73.2
URY,1993,73.2
URY,1994,73.3
URY,1995,73.4
URY,1996,73.5
URY,1997,73.7
URY,1998,74
URY,1999,74.3
URY,2000,74.6
URY,2001,74.8
URY,2002,75
URY,2003,75
URY,2004,75.3
URY,2005,75.5
URY,2006,75.7
URY,2007,75.7
URY,2008,76
URY,2009,76.2
URY,2010,76.2
URY,2011,76.3
URY,2012,76.3
URY,2013,76.4
URY,2014,76.6
URY,2015,76.8
URY,2016,77
UZB,1800,26.93
UZB,1801,26.93
UZB,1802,26.93
UZB,1803,26.93
UZB,1804,26.93
UZB,1805,26.93
UZB,1806,26.93
UZB,1807,26.93
UZB,1808,26.93
UZB,1809,26.93
UZB,1810,26.93
UZB,1811,26.93
UZB,1812,26.93
UZB,1813,26.93
UZB,1814,26.93
UZB,1815,26.93
UZB,1816,26.93
UZB,1817,26.93
UZB,1818,26.93
UZB,1819,26.93
UZB,1820,26.93
UZB,1821,26.93
UZB,1822,26.93
UZB,1823,26.93
UZB,1824,26.93
UZB,1825,26.93
UZB,1826,26.93
UZB,1827,26.93
UZB,1828,26.93
UZB,1829,26.93
UZB,1830,26.93
UZB,1831,26.93
UZB,1832,26.93
UZB,1833,26.93
UZB,1834,26.93
UZB,1835,26.93
UZB,1836,26.93
UZB,1837,26.93
UZB,1838,26.93
UZB,1839,26.93
UZB,1840,26.93
UZB,1841,26.93
UZB,1842,26.93
UZB,1843,26.93
UZB,1844,26.93
UZB,1845,26.93
UZB,1846,26.93
UZB,1847,26.93
UZB,1848,26.93
UZB,1849,26.93
UZB,1850,26.93
UZB,1851,26.93
UZB,1852,26.93
UZB,1853,26.93
UZB,1854,26.93
UZB,1855,26.93
UZB,1856,26.93
UZB,1857,26.93
UZB,1858,26.93
UZB,1859,26.93
UZB,1860,26.93
UZB,1861,26.93
UZB,1862,26.93
UZB,1863,26.93
UZB,1864,26.4
UZB,1865,25.88
UZB,1866,25.35
UZB,1867,24.83
UZB,1868,24.31
UZB,1869,24.35
UZB,1870,24.39
UZB,1871,24.44
UZB,1872,24.48
UZB,1873,24.53
UZB,1874,24.73
UZB,1875,24.93
UZB,1876,25.13
UZB,1877,25.33
UZB,1878,25.53
UZB,1879,25.73
UZB,1880,25.93
UZB,1881,26.13
UZB,1882,26.33
UZB,1883,26.53
UZB,1884,26.73
UZB,1885,26.93
UZB,1886,27.13
UZB,1887,27.33
UZB,1888,27.53
UZB,1889,27.73
UZB,1890,27.93
UZB,1891,28.13
UZB,1892,28.33
UZB,1893,28.53
UZB,1894,28.73
UZB,1895,28.93
UZB,1896,29.13
UZB,1897,29.33
UZB,1898,29.16
UZB,1899,28.99
UZB,1900,28.83
UZB,1901,29.08
UZB,1902,29.33
UZB,1903,29.58
UZB,1904,29.83
UZB,1905,30.08
UZB,1906,30.33
UZB,1907,30.58
UZB,1908,30.83
UZB,1909,31.08
UZB,1910,31.33
UZB,1911,34.28
UZB,1912,34.71
UZB,1913,32.54
UZB,1914,32.13
UZB,1915,31.73
UZB,1916,31.73
UZB,1917,28.73
UZB,1918,18.73
UZB,1919,24.2
UZB,1920,19.7
UZB,1921,23
UZB,1922,23.9
UZB,1923,32.8
UZB,1924,35.3
UZB,1925,34.4
UZB,1926,37.6
UZB,1927,36.93
UZB,1928,38.44
UZB,1929,37.2
UZB,1930,36.51
UZB,1931,30.73
UZB,1932,22.73
UZB,1933,18.73
UZB,1934,38.88
UZB,1935,40.43
UZB,1936,42.1
UZB,1937,41.11
UZB,1938,42.8
UZB,1939,45.2
UZB,1940,42.73
UZB,1941,30.22
UZB,1942,26.04
UZB,1943,24.06
UZB,1944,33.48
UZB,1945,41
UZB,1946,49.85
UZB,1947,41.87
UZB,1948,49.96
UZB,1949,52.77
UZB,1950,55.09
UZB,1951,55.32
UZB,1952,55.78
UZB,1953,56.23
UZB,1954,56.68
UZB,1955,57.13
UZB,1956,57.58
UZB,1957,58.02
UZB,1958,58.46
UZB,1959,58.91
UZB,1960,59.35
UZB,1961,59.8
UZB,1962,60.25
UZB,1963,60.7
UZB,1964,61.15
UZB,1965,61.59
UZB,1966,62.02
UZB,1967,62.43
UZB,1968,62.83
UZB,1969,63.2
UZB,1970,63.54
UZB,1971,63.86
UZB,1972,64.14
UZB,1973,64.4
UZB,1974,64.64
UZB,1975,64.87
UZB,1976,65.11
UZB,1977,65.37
UZB,1978,65.64
UZB,1979,65.94
UZB,1980,66.25
UZB,1981,66.59
UZB,1982,66.93
UZB,1983,67.27
UZB,1984,67.59
UZB,1985,67.85
UZB,1986,68.02
UZB,1987,68.09
UZB,1988,68.06
UZB,1989,67.96
UZB,1990,67.8
UZB,1991,67.6
UZB,1992,67.3
UZB,1993,67
UZB,1994,66.7
UZB,1995,66.6
UZB,1996,66.7
UZB,1997,66.9
UZB,1998,67.1
UZB,1999,67.4
UZB,2000,67.6
UZB,2001,67.8
UZB,2002,67.9
UZB,2003,68.1
UZB,2004,68.3
UZB,2005,68.5
UZB,2006,68.8
UZB,2007,69.2
UZB,2008,69.6
UZB,2009,69.9
UZB,2010,70.2
UZB,2011,70.6
UZB,2012,70.9
UZB,2013,71.2
UZB,2014,71.5
UZB,2015,71.8
UZB,2016,72.1
VUT,1800,24.3
VUT,1801,24.3
VUT,1802,24.3
VUT,1803,24.3
VUT,1804,24.3
VUT,1805,24.3
VUT,1806,24.3
VUT,1807,24.3
VUT,1808,24.3
VUT,1809,24.3
VUT,1810,24.3
VUT,1811,24.3
VUT,1812,24.3
VUT,1813,24.3
VUT,1814,24.3
VUT,1815,24.3
VUT,1816,24.3
VUT,1817,24.3
VUT,1818,24.3
VUT,1819,24.3
VUT,1820,24.3
VUT,1821,24.3
VUT,1822,24.3
VUT,1823,24.3
VUT,1824,24.3
VUT,1825,24.3
VUT,1826,24.3
VUT,1827,24.3
VUT,1828,24.3
VUT,1829,24.3
VUT,1830,24.3
VUT,1831,24.3
VUT,1832,24.3
VUT,1833,24.3
VUT,1834,24.3
VUT,1835,24.3
VUT,1836,24.3
VUT,1837,24.3
VUT,1838,24.3
VUT,1839,24.3
VUT,1840,24.3
VUT,1841,24.3
VUT,1842,24.3
VUT,1843,24.3
VUT,1844,24.3
VUT,1845,24.3
VUT,1846,24.3
VUT,1847,24.3
VUT,1848,24.3
VUT,1849,24.3
VUT,1850,24.3
VUT,1851,24.3
VUT,1852,24.3
VUT,1853,24.3
VUT,1854,24.3
VUT,1855,24.3
VUT,1856,24.3
VUT,1857,24.3
VUT,1858,24.3
VUT,1859,24.3
VUT,1860,24.3
VUT,1861,24.3
VUT,1862,24.3
VUT,1863,24.3
VUT,1864,24.3
VUT,1865,24.3
VUT,1866,24.3
VUT,1867,24.3
VUT,1868,24.3
VUT,1869,24.3
VUT,1870,24.3
VUT,1871,24.3
VUT,1872,24.3
VUT,1873,24.3
VUT,1874,24.3
VUT,1875,24.3
VUT,1876,24.3
VUT,1877,24.3
VUT,1878,24.3
VUT,1879,24.3
VUT,1880,24.3
VUT,1881,24.3
VUT,1882,24.3
VUT,1883,24.3
VUT,1884,24.3
VUT,1885,24.3
VUT,1886,24.3
VUT,1887,24.3
VUT,1888,24.3
VUT,1889,24.3
VUT,1890,24.3
VUT,1891,24.3
VUT,1892,24.3
VUT,1893,24.3
VUT,1894,24.3
VUT,1895,24.3
VUT,1896,24.3
VUT,1897,24.3
VUT,1898,24.3
VUT,1899,24.3
VUT,1900,24.3
VUT,1901,24.3
VUT,1902,24.3
VUT,1903,24.3
VUT,1904,24.3
VUT,1905,24.3
VUT,1906,24.3
VUT,1907,24.3
VUT,1908,24.3
VUT,1909,24.3
VUT,1910,24.3
VUT,1911,24.3
VUT,1912,24.3
VUT,1913,24.3
VUT,1914,24.3
VUT,1915,24.3
VUT,1916,24.3
VUT,1917,24.3
VUT,1918,24.3
VUT,1919,24.3
VUT,1920,24.3
VUT,1921,24.3
VUT,1922,24.3
VUT,1923,24.3
VUT,1924,24.3
VUT,1925,24.3
VUT,1926,24.3
VUT,1927,24.3
VUT,1928,24.3
VUT,1929,24.3
VUT,1930,24.3
VUT,1931,24.3
VUT,1932,24.3
VUT,1933,24.3
VUT,1934,24.3
VUT,1935,25.33
VUT,1936,26.36
VUT,1937,27.38
VUT,1938,28.41
VUT,1939,29.44
VUT,1940,30.47
VUT,1941,31.48
VUT,1942,32.47
VUT,1943,33.48
VUT,1944,34.49
VUT,1945,35.49
VUT,1946,36.5
VUT,1947,37.5
VUT,1948,38.5
VUT,1949,39.51
VUT,1950,40.52
VUT,1951,40.79
VUT,1952,41.36
VUT,1953,41.94
VUT,1954,42.51
VUT,1955,43.09
VUT,1956,43.67
VUT,1957,44.24
VUT,1958,44.82
VUT,1959,45.4
VUT,1960,45.97
VUT,1961,46.55
VUT,1962,47.14
VUT,1963,47.71
VUT,1964,48.29
VUT,1965,48.87
VUT,1966,49.44
VUT,1967,50.01
VUT,1968,50.56
VUT,1969,51.12
VUT,1970,51.67
VUT,1971,52.21
VUT,1972,52.77
VUT,1973,53.33
VUT,1974,53.89
VUT,1975,54.46
VUT,1976,55.05
VUT,1977,55.64
VUT,1978,56.24
VUT,1979,56.83
VUT,1980,57.41
VUT,1981,57.97
VUT,1982,58.5
VUT,1983,58.98
VUT,1984,59.44
VUT,1985,59.87
VUT,1986,60.27
VUT,1987,60.67
VUT,1988,61.07
VUT,1989,61.48
VUT,1990,61.9
VUT,1991,62
VUT,1992,62.1
VUT,1993,62.2
VUT,1994,62.2
VUT,1995,62.3
VUT,1996,62.4
VUT,1997,61.2
VUT,1998,62.5
VUT,1999,62
VUT,2000,62.5
VUT,2001,62.5
VUT,2002,62.5
VUT,2003,62.5
VUT,2004,62.6
VUT,2005,62.7
VUT,2006,62.9
VUT,2007,63.2
VUT,2008,63.4
VUT,2009,63.6
VUT,2010,63.9
VUT,2011,64.1
VUT,2012,64.4
VUT,2013,64.6
VUT,2014,64.7
VUT,2015,64.9
VUT,2016,65.1
VEN,1800,32.2
VEN,1801,32.2
VEN,1802,32.2
VEN,1803,32.2
VEN,1804,32.2
VEN,1805,32.2
VEN,1806,32.2
VEN,1807,32.2
VEN,1808,32.2
VEN,1809,32.2
VEN,1810,32.2
VEN,1811,32.2
VEN,1812,32.2
VEN,1813,32.2
VEN,1814,32.2
VEN,1815,32.2
VEN,1816,32.2
VEN,1817,32.2
VEN,1818,32.2
VEN,1819,32.2
VEN,1820,32.2
VEN,1821,32.2
VEN,1822,32.2
VEN,1823,32.2
VEN,1824,32.2
VEN,1825,32.2
VEN,1826,32.2
VEN,1827,32.2
VEN,1828,32.2
VEN,1829,32.2
