code,year,child_mortality
SWE,1852,250.3
SWE,1853,257.4
SWE,1854,219.7
SWE,1855,226.2
SWE,1856,245.9
SWE,1857,309.9
SWE,1858,248
SWE,1859,232.1
SWE,1860,196.6
SWE,1861,216.8
SWE,1862,265.5
SWE,1863,236.7
SWE,1864,235.4
SWE,1865,232.9
SWE,1866,221.8
SWE,1867,210.6
SWE,1868,249.4
SWE,1869,271.4
SWE,1870,220.5
SWE,1871,183.5
SWE,1872,186.8
SWE,1873,197.4
SWE,1874,229.8
SWE,1875,232.5
SWE,1876,237.3
SWE,1877,227.8
SWE,1878,226.9
SWE,1879,196.9
SWE,1880,203.9
SWE,1881,194.9
SWE,1882,206.6
SWE,1883,197.3
SWE,1884,192.3
SWE,1885,195
SWE,1886,183.4
SWE,1887,173.4
SWE,1888,160.7
SWE,1889,162.5
SWE,1890,177.6
SWE,1891,178.9
SWE,1892,171
SWE,1893,166.8
SWE,1894,161.5
SWE,1895,147
SWE,1896,156.2
SWE,1897,148.6
SWE,1898,140.6
SWE,1899,171.7
SWE,1900,155.2
SWE,1901,157.1
SWE,1902,135.6
SWE,1903,138.6
SWE,1904,127.2
SWE,1905,131.8
SWE,1906,117.8
SWE,1907,112.2
SWE,1908,122.2
SWE,1909,103.4
SWE,1910,108.2
SWE,1911,104.3
SWE,1912,104
SWE,1913,98.08
SWE,1914,102
SWE,1915,106.2
SWE,1916,102.6
SWE,1917,94.08
SWE,1918,107.3
SWE,1919,106.4
SWE,1920,99.42
SWE,1921,86.19
SWE,1922,82.03
SWE,1923,75.44
SWE,1924,83.13
SWE,1925,75.19
SWE,1926,74.4
SWE,1927,80.68
SWE,1928,80.93
SWE,1929,75.55
SWE,1930,71.8
SWE,1931,73.94
SWE,1932,66.78
SWE,1933,63.3
SWE,1934,61.86
SWE,1935,60.6
SWE,1936,59.78
SWE,1937,61.08
SWE,1938,56.82
SWE,1939,52.12
SWE,1940,49.2
SWE,1941,49.66
SWE,1942,40.24
SWE,1943,40.24
SWE,1944,43.72
SWE,1945,40.39
SWE,1946,33.97
SWE,1947,32.41
SWE,1948,29.72
SWE,1949,29.38
SWE,1950,27.1
SWE,1951,25.7
SWE,1952,24.4
SWE,1953,23.2
SWE,1954,22.3
SWE,1955,21.6
SWE,1956,21.1
SWE,1957,20.6
SWE,1958,20.3
SWE,1959,19.9
SWE,1960,19.6
SWE,1961,19.2
SWE,1962,18.6
SWE,1963,17.9
SWE,1964,17.1
SWE,1965,16.3
SWE,1966,15.5
SWE,1967,14.9
SWE,1968,14.4
SWE,1969,13.9
SWE,1970,13.4
SWE,1971,12.9
SWE,1972,12.3
SWE,1973,11.6
SWE,1974,10.9
SWE,1975,10.3
SWE,1976,9.8
SWE,1977,9.4
SWE,1978,9
SWE,1979,8.7
SWE,1980,8.5
SWE,1981,8.2
SWE,1982,8
SWE,1983,7.8
SWE,1984,7.7
SWE,1985,7.6
SWE,1986,7.5
SWE,1987,7.4
SWE,1988,7.3
SWE,1989,7.2
SWE,1990,6.9
SWE,1991,6.6
SWE,1992,6.1
SWE,1993,5.7
SWE,1994,5.2
SWE,1995,4.8
SWE,1996,4.5
SWE,1997,4.3
SWE,1998,4.2
SWE,1999,4.1
SWE,2000,4.1
SWE,2001,4.1
SWE,2002,4
SWE,2003,3.9
SWE,2004,3.7
SWE,2005,3.6
SWE,2006,3.4
SWE,2007,3.3
SWE,2008,3.2
SWE,2009,3.1
SWE,2010,3.1
SWE,2011,3
SWE,2012,3
SWE,2013,3
SWE,2014,3
SWE,2015,3
CHE,1800,344.8
CHE,1801,344.8
CHE,1802,344.8
CHE,1803,344.8
CHE,1804,344.8
CHE,1805,344.8
CHE,1806,344.8
CHE,1807,344.8
CHE,1808,344.8
CHE,1809,344.8
CHE,1810,344.8
CHE,1811,344.8
CHE,1812,344.8
CHE,1813,344.8
CHE,1814,344.8
CHE,1815,344.8
CHE,1816,344.8
CHE,1817,344.8
CHE,1818,344.8
CHE,1819,344.8
CHE,1820,344.8
CHE,1821,344.8
CHE,1822,344.8
CHE,1823,344.8
CHE,1824,344.8
CHE,1825,344.8
CHE,1826,344.8
CHE,1827,344.8
CHE,1828,344.8
CHE,1829,344.8
CHE,1830,344.8
CHE,1831,344.8
CHE,1832,344.8
CHE,1833,344.8
CHE,1834,344.8
CHE,1835,344.8
CHE,1836,344.8
CHE,1837,344.8
CHE,1838,344.8
CHE,1839,344.8
CHE,1840,344.8
CHE,1841,344.8
CHE,1842,344.8
CHE,1843,344.8
CHE,1844,344.8
CHE,1845,344.8
CHE,1846,344.8
CHE,1847,344.8
CHE,1848,344.8
CHE,1849,344.8
CHE,1850,344.8
CHE,1851,344.8
CHE,1852,344.8
CHE,1853,344.8
CHE,1854,344.8
CHE,1855,344.8
CHE,1856,344.8
CHE,1857,344.8
CHE,1858,344.8
CHE,1859,344.8
CHE,1860,344.8
CHE,1861,344.8
CHE,1862,344.8
CHE,1863,344.8
CHE,1864,344.8
CHE,1865,344.8
CHE,1866,344.8
CHE,1867,337.2
CHE,1868,329.8
CHE,1869,322.5
CHE,1870,315.4
CHE,1871,308.5
CHE,1872,301.7
CHE,1873,295.1
CHE,1874,288.6
CHE,1875,282.3
CHE,1876,276.1
CHE,1877,285.1
CHE,1878,279.8
CHE,1879,257.1
CHE,1880,253.2
CHE,1881,262.2
CHE,1882,240.4
CHE,1883,220.6
CHE,1884,218.1
CHE,1885,231
CHE,1886,222
CHE,1887,216.2
CHE,1888,203.9
CHE,1889,217.8
CHE,1890,208.1
CHE,1891,225.4
CHE,1892,196.6
CHE,1893,204.8
CHE,1894,207.9
CHE,1895,203.3
CHE,1896,178.4
CHE,1897,181.2
CHE,1898,197.6
CHE,1899,180.7
CHE,1900,197
CHE,1901,183.5
CHE,1902,168.3
CHE,1903,169
CHE,1904,182.5
CHE,1905,169.2
CHE,1906,164.3
CHE,1907,154.7
CHE,1908,141.4
CHE,1909,150.6
CHE,1910,140.7
CHE,1911,154.1
CHE,1912,122.7
CHE,1913,125.2
CHE,1914,118.4
CHE,1915,112.5
CHE,1916,102.9
CHE,1917,103.8
CHE,1918,126.8
CHE,1919,110.7
CHE,1920,120.9
CHE,1921,95.34
CHE,1922,87.72
CHE,1923,77.81
CHE,1924,78.75
CHE,1925,77.08
CHE,1926,73.86
CHE,1927,74.24
CHE,1928,73.89
CHE,1929,69.71
CHE,1930,67.4
CHE,1931,65.2
CHE,1932,66.8
CHE,1933,61.07
CHE,1934,59.72
CHE,1935,62.74
CHE,1936,59.67
CHE,1937,60.55
CHE,1938,55.96
CHE,1939,54.46
CHE,1940,61.64
CHE,1941,54.27
CHE,1942,50.79
CHE,1943,51.28
CHE,1944,53.5
CHE,1945,51.32
CHE,1946,49.49
CHE,1947,47.77
CHE,1948,43.87
CHE,1949,42.13
CHE,1950,38.5
CHE,1951,37.2
CHE,1952,35.8
CHE,1953,34.5
CHE,1954,33.1
CHE,1955,31.7
CHE,1956,30.3
CHE,1957,29
CHE,1958,27.9
CHE,1959,27.1
CHE,1960,26.5
CHE,1961,26
CHE,1962,25.4
CHE,1963,24.6
CHE,1964,23.6
CHE,1965,22.6
CHE,1966,21.6
CHE,1967,20.7
CHE,1968,19.9
CHE,1969,19.2
CHE,1970,18.4
CHE,1971,17.6
CHE,1972,16.7
CHE,1973,15.8
CHE,1974,14.8
CHE,1975,13.8
CHE,1976,12.9
CHE,1977,12.1
CHE,1978,11.4
CHE,1979,10.8
CHE,1980,10.4
CHE,1981,10
CHE,1982,9.7
CHE,1983,9.4
CHE,1984,9.2
CHE,1985,9
CHE,1986,8.9
CHE,1987,8.8
CHE,1988,8.6
CHE,1989,8.4
CHE,1990,8.2
CHE,1991,7.9
CHE,1992,7.5
CHE,1993,7.1
CHE,1994,6.7
CHE,1995,6.4
CHE,1996,6.1
CHE,1997,6
CHE,1998,5.8
CHE,1999,5.7
CHE,2000,5.6
CHE,2001,5.6
CHE,2002,5.5
CHE,2003,5.3
CHE,2004,5.2
CHE,2005,5.1
CHE,2006,5
CHE,2007,4.8
CHE,2008,4.7
CHE,2009,4.6
CHE,2010,4.5
CHE,2011,4.4
CHE,2012,4.3
CHE,2013,4.2
CHE,2014,4
CHE,2015,3.9
SYR,1800,429.2
SYR,1801,429.2
SYR,1802,429.2
SYR,1803,429.2
SYR,1804,429.2
SYR,1805,429.2
SYR,1806,429.2
SYR,1807,429.2
SYR,1808,429.2
SYR,1809,429.2
SYR,1810,429.2
SYR,1811,429.2
SYR,1812,429.2
SYR,1813,429.2
SYR,1814,429.2
SYR,1815,429.2
SYR,1816,429.2
SYR,1817,429.2
SYR,1818,429.2
SYR,1819,429.2
SYR,1820,429.2
SYR,1821,429.2
SYR,1822,429.2
SYR,1823,429.2
SYR,1824,429.2
SYR,1825,429.2
SYR,1826,429.2
SYR,1827,429.2
SYR,1828,429.2
SYR,1829,429.2
SYR,1830,429.2
SYR,1831,429.2
SYR,1832,429.2
SYR,1833,429.2
SYR,1834,429.2
SYR,1835,429.2
SYR,1836,429.2
SYR,1837,429.2
SYR,1838,429.2
SYR,1839,429.2
SYR,1840,429.2
SYR,1841,429.2
SYR,1842,429.2
SYR,1843,429.2
SYR,1844,429.2
SYR,1845,429.2
SYR,1846,429.2
SYR,1847,429.2
SYR,1848,429.2
SYR,1849,429.2
SYR,1850,429.2
SYR,1851,429.2
SYR,1852,429.2
SYR,1853,429.2
SYR,1854,429.2
SYR,1855,429.2
SYR,1856,429.2
SYR,1857,429.2
SYR,1858,429.2
SYR,1859,429.2
SYR,1860,429.2
SYR,1861,429.2
SYR,1862,429.2
SYR,1863,429.2
SYR,1864,429.2
SYR,1865,429.2
SYR,1866,429.2
SYR,1867,429.2
SYR,1868,429.2
SYR,1869,429.2
SYR,1870,429.2
SYR,1871,429.2
SYR,1872,429.2
SYR,1873,429.2
SYR,1874,429.2
SYR,1875,429.2
SYR,1876,429.2
SYR,1877,429.2
SYR,1878,429.2
SYR,1879,429.2
SYR,1880,429.2
SYR,1881,429.2
SYR,1882,429.2
SYR,1883,429.2
SYR,1884,429.2
SYR,1885,429.2
SYR,1886,429.2
SYR,1887,429.2
SYR,1888,429.2
SYR,1889,429.2
SYR,1890,429.2
SYR,1891,429.2
SYR,1892,429.2
SYR,1893,429.2
SYR,1894,429.1
SYR,1895,429.1
SYR,1896,429.1
SYR,1897,428.9
SYR,1898,428.8
SYR,1899,428.5
SYR,1900,428.2
SYR,1901,427.9
SYR,1902,427.4
SYR,1903,426.9
SYR,1904,426.4
SYR,1905,425.7
SYR,1906,425
SYR,1907,424.2
SYR,1908,423.4
SYR,1909,422.5
SYR,1910,421.6
SYR,1911,420.6
SYR,1912,419.6
SYR,1913,418.6
SYR,1914,417.8
SYR,1915,417
SYR,1916,416.2
SYR,1917,415.4
SYR,1918,414.6
SYR,1919,413.8
SYR,1920,413
SYR,1921,412.2
SYR,1922,411.4
SYR,1923,410.6
SYR,1924,409.8
SYR,1925,409
SYR,1926,408.2
SYR,1927,407.4
SYR,1928,406.6
SYR,1929,405.8
SYR,1930,405
SYR,1931,404.2
SYR,1932,403.4
SYR,1933,402.5
SYR,1934,401.7
SYR,1935,400.9
SYR,1936,386.8
SYR,1937,373
SYR,1938,359.6
SYR,1939,346.6
SYR,1940,333.8
SYR,1941,331.7
SYR,1942,329.7
SYR,1943,327.6
SYR,1944,325.6
SYR,1945,323.6
SYR,1946,321.6
SYR,1947,319.6
SYR,1948,317.7
SYR,1949,315.7
SYR,1950,313.8
SYR,1951,297.7
SYR,1952,282.4
SYR,1953,267.7
SYR,1954,252.7
SYR,1955,238.6
SYR,1956,225.1
SYR,1957,212.7
SYR,1958,201
SYR,1959,190.1
SYR,1960,179.9
SYR,1961,170.4
SYR,1962,161.6
SYR,1963,153.3
SYR,1964,145.6
SYR,1965,138.2
SYR,1966,131.2
SYR,1967,124.4
SYR,1968,117.7
SYR,1969,111.3
SYR,1970,105.2
SYR,1971,99.6
SYR,1972,94.1
SYR,1973,89.1
SYR,1974,84.3
SYR,1975,79.8
SYR,1976,75.6
SYR,1977,71.6
SYR,1978,67.8
SYR,1979,64.2
SYR,1980,60.8
SYR,1981,57.7
SYR,1982,54.7
SYR,1983,52
SYR,1984,49.4
SYR,1985,47
SYR,1986,44.8
SYR,1987,42.7
SYR,1988,40.7
SYR,1989,38.9
SYR,1990,37.2
SYR,1991,35.5
SYR,1992,33.9
SYR,1993,32.4
SYR,1994,30.9
SYR,1995,29.5
SYR,1996,28.1
SYR,1997,26.8
SYR,1998,25.6
SYR,1999,24.4
SYR,2000,23.4
SYR,2001,22.3
SYR,2002,21.4
SYR,2003,20.5
SYR,2004,19.6
SYR,2005,18.8
SYR,2006,18
SYR,2007,17.3
SYR,2008,16.5
SYR,2009,15.9
SYR,2010,15.3
SYR,2011,15
SYR,2012,16
SYR,2013,15.3
SYR,2014,14.3
SYR,2015,12.9
TJK,1800,381.4
TJK,1801,380.6
TJK,1802,379.8
TJK,1803,378.9
TJK,1804,378.1
TJK,1805,377.2
TJK,1806,376.4
TJK,1807,375.6
TJK,1808,374.8
TJK,1809,373.9
TJK,1810,373.1
TJK,1811,372.3
TJK,1812,371.4
TJK,1813,370.6
TJK,1814,369.8
TJK,1815,369
TJK,1816,368.2
TJK,1817,367.4
TJK,1818,366.6
TJK,1819,365.7
TJK,1820,364.9
TJK,1821,364.1
TJK,1822,363.3
TJK,1823,362.5
TJK,1824,361.7
TJK,1825,360.9
TJK,1826,360.1
TJK,1827,359.3
TJK,1828,358.5
TJK,1829,357.7
TJK,1830,356.9
TJK,1831,356.1
TJK,1832,355.4
TJK,1833,354.6
TJK,1834,353.8
TJK,1835,353
TJK,1836,352.2
TJK,1837,351.5
TJK,1838,350.7
TJK,1839,349.9
TJK,1840,349.1
TJK,1841,348.4
TJK,1842,347.6
TJK,1843,346.8
TJK,1844,346.1
TJK,1845,345.3
TJK,1846,344.5
TJK,1847,343.8
TJK,1848,343
TJK,1849,342.2
TJK,1850,341.5
TJK,1851,340.7
TJK,1852,340
TJK,1853,339.2
TJK,1854,338.5
TJK,1855,337.7
TJK,1856,337
TJK,1857,336.2
TJK,1858,335.5
TJK,1859,334.8
TJK,1860,334
TJK,1861,333.3
TJK,1862,332.5
TJK,1863,331.8
TJK,1864,331.1
TJK,1865,330.3
TJK,1866,329.6
TJK,1867,328.9
TJK,1868,328.2
TJK,1869,327.4
TJK,1870,326.7
TJK,1871,326
TJK,1872,325.3
TJK,1873,324.6
TJK,1874,323.8
TJK,1875,323.1
TJK,1876,322.4
TJK,1877,321.7
TJK,1878,321
TJK,1879,320.3
TJK,1880,319.6
TJK,1881,318.9
TJK,1882,318.1
TJK,1883,317.4
TJK,1884,316.7
TJK,1885,316
TJK,1886,315.4
TJK,1887,314.6
TJK,1888,313.9
TJK,1889,313.3
TJK,1890,312.6
TJK,1891,311.9
TJK,1892,311.2
TJK,1893,310.5
TJK,1894,309.8
TJK,1895,309.1
TJK,1896,308.4
TJK,1897,307.8
TJK,1898,307.1
TJK,1899,306.4
TJK,1900,305.7
TJK,1901,305.1
TJK,1902,304.4
TJK,1903,303.7
TJK,1904,303
TJK,1905,302.4
TJK,1906,301.7
TJK,1907,301
TJK,1908,300.4
TJK,1909,299.7
TJK,1910,299
TJK,1911,298.4
TJK,1912,297.7
TJK,1913,297.1
TJK,1914,296.4
TJK,1915,295.8
TJK,1916,295.1
TJK,1917,294.4
TJK,1918,293.8
TJK,1919,293.1
TJK,1920,292.5
TJK,1921,291.9
TJK,1922,291.2
TJK,1923,290.6
TJK,1924,289.9
TJK,1925,289.3
TJK,1926,288.6
TJK,1927,288
TJK,1928,287.4
TJK,1929,286.7
TJK,1930,286.1
TJK,1931,285.5
TJK,1932,281.1
TJK,1933,276.9
TJK,1934,272.7
TJK,1935,268.6
TJK,1936,264.5
TJK,1937,260.5
TJK,1938,256.6
TJK,1939,252.7
TJK,1940,248.9
TJK,1941,245.1
TJK,1942,241.4
TJK,1943,237.7
TJK,1944,234.1
TJK,1945,230.6
TJK,1946,227.1
TJK,1947,223.7
TJK,1948,220.3
TJK,1949,217
TJK,1950,213.7
TJK,1951,210.4
TJK,1952,207.3
TJK,1953,204.1
TJK,1954,201
TJK,1955,198
TJK,1956,195
TJK,1957,192.1
TJK,1958,189.2
TJK,1959,186.3
TJK,1960,183.5
TJK,1961,180.7
TJK,1962,178
TJK,1963,175.3
TJK,1964,172.6
TJK,1965,170
TJK,1966,167.4
TJK,1967,164.9
TJK,1968,162.4
TJK,1969,159.9
TJK,1970,157.5
TJK,1971,155.2
TJK,1972,152.8
TJK,1973,148.2
TJK,1974,143.4
TJK,1975,139.4
TJK,1976,136
TJK,1977,133.5
TJK,1978,131.8
TJK,1979,130.8
TJK,1980,130.5
TJK,1981,130.4
TJK,1982,129.9
TJK,1983,128.5
TJK,1984,126.1
TJK,1985,122.6
TJK,1986,118.3
TJK,1987,113.6
TJK,1988,109.9
TJK,1989,108.1
TJK,1990,108.4
TJK,1991,111.2
TJK,1992,115.7
TJK,1993,119.9
TJK,1994,121.4
TJK,1995,119.8
TJK,1996,116.2
TJK,1997,111.3
TJK,1998,105.6
TJK,1999,99.4
TJK,2000,93
TJK,2001,86.6
TJK,2002,80.4
TJK,2003,74.6
TJK,2004,69.5
TJK,2005,65.2
TJK,2006,61.5
TJK,2007,58.6
TJK,2008,56.2
TJK,2009,54.3
TJK,2010,52.6
TJK,2011,50.9
TJK,2012,49.3
TJK,2013,47.8
TJK,2014,46.3
TJK,2015,44.8
TZA,1800,414.9
TZA,1801,414.9
TZA,1802,414.9
TZA,1803,414.9
TZA,1804,414.9
TZA,1805,414.9
TZA,1806,414.9
TZA,1807,414.9
TZA,1808,414.9
TZA,1809,414.9
TZA,1810,414.9
TZA,1811,414.9
TZA,1812,414.9
TZA,1813,414.9
TZA,1814,414.9
TZA,1815,414.9
TZA,1816,414.9
TZA,1817,414.9
TZA,1818,414.9
TZA,1819,414.9
TZA,1820,414.9
TZA,1821,414.9
TZA,1822,414.9
TZA,1823,414.9
TZA,1824,414.9
TZA,1825,414.9
TZA,1826,414.9
TZA,1827,414.9
TZA,1828,414.9
TZA,1829,414.9
TZA,1830,414.9
TZA,1831,414.9
TZA,1832,414.9
TZA,1833,414.9
TZA,1834,414.9
TZA,1835,414.9
TZA,1836,414.9
TZA,1837,414.9
TZA,1838,414.9
TZA,1839,414.9
TZA,1840,414.9
TZA,1841,414.9
TZA,1842,414.9
TZA,1843,414.9
TZA,1844,414.9
TZA,1845,414.9
TZA,1846,414.9
TZA,1847,414.9
TZA,1848,414.9
TZA,1849,414.9
TZA,1850,414.9
TZA,1851,414.9
TZA,1852,414.9
TZA,1853,414.9
TZA,1854,414.9
TZA,1855,414.9
TZA,1856,414.9
TZA,1857,414.9
TZA,1858,414.9
TZA,1859,414.9
TZA,1860,414.9
TZA,1861,414.9
TZA,1862,414.9
TZA,1863,414.9
TZA,1864,414.9
TZA,1865,414.9
TZA,1866,414.9
TZA,1867,414.9
TZA,1868,414.9
TZA,1869,414.9
TZA,1870,414.9
TZA,1871,414.9
TZA,1872,414.9
TZA,1873,414.9
TZA,1874,414.9
TZA,1875,414.9
TZA,1876,414.9
TZA,1877,414.9
TZA,1878,414.9
TZA,1879,414.9
TZA,1880,414.9
TZA,1881,414.9
TZA,1882,414.9
TZA,1883,414.9
TZA,1884,414.9
TZA,1885,414.9
TZA,1886,414.9
TZA,1887,414.9
TZA,1888,414.9
TZA,1889,414.9
TZA,1890,414.9
TZA,1891,414.9
TZA,1892,414.9
TZA,1893,414.9
TZA,1894,414.9
TZA,1895,414.8
TZA,1896,414.8
TZA,1897,414.7
TZA,1898,414.5
TZA,1899,414.3
TZA,1900,414
TZA,1901,413.6
TZA,1902,413.2
TZA,1903,412.7
TZA,1904,412.2
TZA,1905,411.6
TZA,1906,410.9
TZA,1907,410.1
TZA,1908,409.3
TZA,1909,408.4
TZA,1910,407.5
TZA,1911,406.6
TZA,1912,405.6
TZA,1913,404.7
TZA,1914,403.7
TZA,1915,402.8
TZA,1916,401.8
TZA,1917,400.8
TZA,1918,399.9
TZA,1919,398.9
TZA,1920,397.9
TZA,1921,397
TZA,1922,396
TZA,1923,395.1
TZA,1924,394.1
TZA,1925,393.1
TZA,1926,392.2
TZA,1927,391.2
TZA,1928,390.2
TZA,1929,389.3
TZA,1930,388.3
TZA,1931,387.4
TZA,1932,386.4
TZA,1933,385.4
TZA,1934,384.5
TZA,1935,383.5
TZA,1936,382.5
TZA,1937,381.6
TZA,1938,380.6
TZA,1939,379.6
TZA,1940,378.7
TZA,1941,377.7
TZA,1942,364.3
TZA,1943,351.3
TZA,1944,338.8
TZA,1945,326.7
TZA,1946,315.1
TZA,1947,303.8
TZA,1948,293
TZA,1949,282.6
TZA,1950,272.5
TZA,1951,262.8
TZA,1952,260.3
TZA,1953,258
TZA,1954,255.9
TZA,1955,253.7
TZA,1956,251.7
TZA,1957,249.7
TZA,1958,247.8
TZA,1959,245.7
TZA,1960,243.4
TZA,1961,241.4
TZA,1962,239.2
TZA,1963,236.7
TZA,1964,233.9
TZA,1965,230.9
TZA,1966,227.5
TZA,1967,224.1
TZA,1968,220.6
TZA,1969,217.1
TZA,1970,213.8
TZA,1971,210.3
TZA,1972,206.5
TZA,1973,202.7
TZA,1974,198.7
TZA,1975,194.5
TZA,1976,190.3
TZA,1977,186.1
TZA,1978,182.2
TZA,1979,179.1
TZA,1980,177.5
TZA,1981,176.5
TZA,1982,176.2
TZA,1983,176.1
TZA,1984,175.7
TZA,1985,174.8
TZA,1986,173.3
TZA,1987,171
TZA,1988,168.4
TZA,1989,165.9
TZA,1990,163.6
TZA,1991,161.7
TZA,1992,160
TZA,1993,158.3
TZA,1994,156.4
TZA,1995,154.2
TZA,1996,151.1
TZA,1997,147
TZA,1998,141.8
TZA,1999,135.6
TZA,2000,128.4
TZA,2001,120.5
TZA,2002,112.6
TZA,2003,104.8
TZA,2004,97.5
TZA,2005,90.6
TZA,2006,84.2
TZA,2007,78.1
TZA,2008,72.4
TZA,2009,67.3
TZA,2010,62.3
TZA,2011,58.2
TZA,2012,55
TZA,2013,52.6
TZA,2014,50.1
TZA,2015,48.4
THA,1800,438.5
THA,1801,438.5
THA,1802,438.5
THA,1803,438.5
THA,1804,438.5
THA,1805,438.5
THA,1806,438.5
THA,1807,438.5
THA,1808,438.5
THA,1809,438.5
THA,1810,438.5
THA,1811,438.5
THA,1812,438.5
THA,1813,438.5
THA,1814,438.5
THA,1815,438.5
THA,1816,438.5
THA,1817,438.5
THA,1818,438.5
THA,1819,438.5
THA,1820,438.5
THA,1821,438.5
THA,1822,438.5
THA,1823,438.5
THA,1824,438.5
THA,1825,438.5
THA,1826,438.5
THA,1827,438.5
THA,1828,438.5
THA,1829,438.5
THA,1830,438.5
THA,1831,438.5
THA,1832,438.5
THA,1833,438.5
THA,1834,438.5
THA,1835,438.5
THA,1836,438.5
THA,1837,438.5
THA,1838,438.5
THA,1839,438.5
THA,1840,438.5
THA,1841,438.5
THA,1842,438.5
THA,1843,438.5
THA,1844,438.5
THA,1845,438.5
THA,1846,438.5
THA,1847,438.5
THA,1848,438.5
THA,1849,438.5
THA,1850,438.5
THA,1851,438.5
THA,1852,438.5
THA,1853,438.5
THA,1854,438.5
THA,1855,438.5
THA,1856,438.5
THA,1857,438.5
THA,1858,438.5
THA,1859,438.5
THA,1860,438.5
THA,1861,438.5
THA,1862,438.5
THA,1863,438.5
THA,1864,438.5
THA,1865,438.5
THA,1866,438.5
THA,1867,438.5
THA,1868,438.5
THA,1869,438.5
THA,1870,438.5
THA,1871,438.5
THA,1872,438.5
THA,1873,438.5
THA,1874,438.5
THA,1875,438.5
THA,1876,438.5
THA,1877,438.5
THA,1878,438.5
THA,1879,438.5
THA,1880,438.5
THA,1881,438.5
THA,1882,438.5
THA,1883,438.5
THA,1884,438.5
THA,1885,438.5
THA,1886,438.5
THA,1887,438.5
THA,1888,438.5
THA,1889,438.5
THA,1890,438.5
THA,1891,438.5
THA,1892,438.5
THA,1893,438.5
THA,1894,438.4
THA,1895,438.4
THA,1896,438.3
THA,1897,438.2
THA,1898,438.1
THA,1899,437.8
THA,1900,437.5
THA,1901,437.1
THA,1902,436.7
THA,1903,436.2
THA,1904,435.6
THA,1905,434.9
THA,1906,434.2
THA,1907,433.4
THA,1908,432.6
THA,1909,431.7
THA,1910,430.7
THA,1911,429.7
THA,1912,428.6
THA,1913,427.6
THA,1914,426.5
THA,1915,425.5
THA,1916,424.4
THA,1917,423.4
THA,1918,422.3
THA,1919,421.2
THA,1920,420.2
THA,1921,419.1
THA,1922,418.1
THA,1923,417.1
THA,1924,416
THA,1925,414.9
THA,1926,413.9
THA,1927,412.8
THA,1928,411.8
THA,1929,410.7
THA,1930,409.7
THA,1931,391.5
THA,1932,373.9
THA,1933,356.8
THA,1934,339.2
THA,1935,323.3
THA,1936,307.8
THA,1937,292.8
THA,1938,292.1
THA,1939,291.3
THA,1940,300.6
THA,1941,290
THA,1942,279.8
THA,1943,269.9
THA,1944,260.4
THA,1945,251.2
THA,1946,242.4
THA,1947,233.8
THA,1948,225.6
THA,1949,217.5
THA,1950,210
THA,1951,202.7
THA,1952,195.7
THA,1953,189
THA,1954,182.5
THA,1955,176.2
THA,1956,170.2
THA,1957,164.3
THA,1958,158.8
THA,1959,153.3
THA,1960,147.9
THA,1961,142.7
THA,1962,137.7
THA,1963,132.8
THA,1964,128
THA,1965,123.3
THA,1966,118.6
THA,1967,113.9
THA,1968,109.2
THA,1969,104.5
THA,1970,99.7
THA,1971,94.9
THA,1972,90.2
THA,1973,85.7
THA,1974,81.4
THA,1975,77.4
THA,1976,73.7
THA,1977,70.1
THA,1978,66.8
THA,1979,63.8
THA,1980,60.9
THA,1981,58.2
THA,1982,55.6
THA,1983,53.1
THA,1984,50.7
THA,1985,48.3
THA,1986,46
THA,1987,43.7
THA,1988,41.5
THA,1989,39.2
THA,1990,37
THA,1991,35
THA,1992,33.1
THA,1993,31.3
THA,1994,29.7
THA,1995,28.3
THA,1996,27
THA,1997,25.8
THA,1998,24.6
THA,1999,23.5
THA,2000,22.5
THA,2001,21.5
THA,2002,20.5
THA,2003,19.6
THA,2004,18.7
THA,2005,17.8
THA,2006,17
THA,2007,16.3
THA,2008,15.6
THA,2009,15
THA,2010,14.5
THA,2011,14
THA,2012,13.5
THA,2013,13.1
THA,2014,12.6
THA,2015,12.3
TLS,1800,445.4
TLS,1801,445.6
TLS,1802,445.7
TLS,1803,445.9
TLS,1804,446
TLS,1805,446.1
TLS,1806,446.3
TLS,1807,446.4
TLS,1808,446.6
TLS,1809,446.7
TLS,1810,446.9
TLS,1811,447
TLS,1812,447.1
TLS,1813,447.3
TLS,1814,447.4
TLS,1815,447.6
TLS,1816,447.7
TLS,1817,447.9
TLS,1818,448
TLS,1819,448.1
TLS,1820,448.3
TLS,1821,448.4
TLS,1822,448.6
TLS,1823,448.7
TLS,1824,448.8
TLS,1825,449
TLS,1826,449.1
TLS,1827,449.3
TLS,1828,449.4
TLS,1829,449.6
TLS,1830,449.7
TLS,1831,449.8
TLS,1832,450
TLS,1833,450.1
TLS,1834,450.3
TLS,1835,450.4
TLS,1836,450.6
TLS,1837,450.7
TLS,1838,450.8
TLS,1839,451
TLS,1840,451.1
TLS,1841,451.3
TLS,1842,451.4
TLS,1843,451.6
TLS,1844,451.7
TLS,1845,451.9
TLS,1846,452
TLS,1847,452.1
TLS,1848,452.3
TLS,1849,452.4
TLS,1850,452.6
TLS,1851,452.7
TLS,1852,452.9
TLS,1853,453
TLS,1854,453.1
TLS,1855,453.3
TLS,1856,453.4
TLS,1857,453.6
TLS,1858,453.7
TLS,1859,453.9
TLS,1860,454
TLS,1861,454.1
TLS,1862,454.3
